12|21251
12|intensive
12|study
12|culture
12|modern
12|china
12|contemporary
12|china
12|often
12|spoken
12|undergoing
12|deep
12|rapid
12|change
12|certainly
12|globalizing
12|forces
12|have
12|been
12|especially
12|evident
12|all
12|parts
12|china
12|over
12|last
12|couple
12|decades
12|same
12|time
12|like
12|rest
12|east
12|asia
12|pacific
12|rim
12|china
12|has
12|developed
12|distinctive
12|cultural
12|political
12|forms
12|many
12|circulate
12|nationally
12|transnationally
12|comes
12|terms
12|both
12|processes
12|change
12|have
12|characterized
12|last
12|few
12|decades
12|few
12|recent
12|cultural
12|phenomena
12|interest
12|because
12|scholarly
12|literature
12|lags
12|behind
12|pace
12|transformation
12|china
12|draw
12|wide
12|variety
12|materials
12|ethnography
12|memoir
12|fiction
12|films
12|essays
12|historical
12|studies
12|short
12|stories
12|websites
12|emphasis
12|class
12|discussions
12|grasping
12|contemporary
12|chinese
12|realities
12|experienced
12|viewpoints
12|within
12|china—this
12|sense
12|intensive
12|study
12|"""culture"""
12|readings
12|materials
12|divided
12|into
12|several
12|major
12|concerned
12|historical
12|memory
12|rural
12|china
12|urban
12|life
12|labor
12|migration
12|popular
12|culture
12|undertake
12|term
12|project
12|own
12|investigation
12|some
12|aspect
12|contemporary
12|cultural
12|change
12|china
13|anth
13|21254
13|intensive
13|study
13|culture
13|pirates
13|many
13|questions
13|regarding
13|pirates
13|smugglers
13|privateers
13|go
13|heart
13|major
13|anthropological
13|problems
13|(eg
13|nature
13|informal
13|economies
13|relationship
13|between
13|criminality
13|state
13|transnationalism
13|evolution
13|capitalism
13|intellectual
13|property
13|globalization
13|political
13|revolutions
13|counter-culture
13|cultural
13|role
13|heroic
13|[or
13|anti-heroic]
13|narratives)
13|each
13|week
13|tackle
13|one
13|these
13|paring
13|classic
13|anthropological
13|work
13|specific
13|examples
13|historical
13|archaeological
13|and/or
13|ethnographic
13|literature
13|compare
13|pirate
13|practices
13|early
13|modern
13|caribbean
13|examples
13|spanning
13|ancient
13|ship
13|raiders
13|mediterranean
13|contemporary
13|software
13|"""piracy"""
14|anth
14|21255
14|intensive
14|study
14|culture
14|senegambia
14|overview
14|history
14|culture
14|society
14|senegambia
14|territory
14|situated
14|between
14|senegal
14|gambia
14|rivers
14|roughly
14|corresponding
14|political
14|boundaries
14|modern-day
14|senegal
14|examine
14|region
14|broad
14|historical
14|perspective
14|begin
14|oral
14|accounts
14|migration
14|state
14|formation
14|then
14|track
14|gradual
14|entanglement
14|local
14|societies
14|global
14|political
14|economic
14|forces
14|during
14|atlantic
14|era
14|discuss
14|legitimate
14|trade
14|french
14|colonialism
14|road
14|political
14|independence
14|focus
14|last
14|portion
14|cultural
14|artistic
14|political
14|experiences
14|postcolonial
14|state
14|senegal
15|anth
15|21264
15|intensive
15|study
15|culture
15|political
15|struggles
15|highland
15|asia
15|edmund
15|leach
15|noted
15|later
15|edition
15|political
15|systems
15|highland
15|burma
15|massive
15|changes
15|largely
15|occasioned
15|outside
15|forces
15|reshaped
15|political
15|relations
15|later
15|twentieth
15|century
15|just
15|highland
15|burma
15|compares
15|political
15|trajectories
15|societies
15|across
15|arc
15|himalayan
15|highlands
15|burma
15|afghanistan
15|world
15|war
15|decolonization
15|cold
15|war
15|via
15|many
15|disparate
15|counterinsurgency
15|campaigns
15|conflict
15|violence
15|has
15|marked
15|region
15|big
15|states
15|small
15|old
15|states
15|new
15|compares
15|recent
15|political
15|regimes
15|struggles
15|fortunes
15|burma
15|northeast
15|india
15|nepal
15|tibet
15|afghanistan
16|anth
16|21265
16|intensive
16|study
16|culture
16|celts
16|ancient
16|modern
16|postmodern
16|celts
16|things
16|celtic
16|have
16|long
16|occupied
16|prominent
16|protean
16|place
16|popular
16|imagination
16|"""the"
16|"celts"""
16|has
16|been
16|amazingly
16|versatile
16|concept
16|politics
16|identity
16|collective
16|memory
16|recent
16|history
16|anthropological
16|exploration
16|phenomenon
16|examines
16|(1)
16|use
16|ancient
16|past
16|construction
16|modern
16|nationalist
16|mythologies
16|celtic
16|identity
16|(eg
16|france
16|ireland)
16|regional
16|movements
16|resistance
16|nationalist
16|colonialist
16|project
16|(eg
16|brittany
16|ireland
16|scotland
16|wales
16|gallicia
16|asturias);
16|(2)
16|construction
16|transnational
16|ethno-nostalgic
16|forms
16|celtic
16|identity
16|modern
16|diasporic
16|communities
16|(irish
16|scottish
16|etc);
16|(3)
16|various
16|recent
16|spiritualist
16|visions
16|celticity
16|decouple
16|concept
16|ethnic
16|understandings
16|(eg
16|new
16|age
16|neo-pagan
16|movements)
16|all
16|these
16|treated
16|context
16|what
16|known
16|archaeologically
16|about
16|ancient
16|peoples
16|europe
16|who
16|serve
16|symbolic
16|reservoir
16|modern
16|celtic
16|identities
16|explores
16|these
16|competing
16|celtic
16|imaginaries
16|spaces
16|media
16|where
16|they
16|constructed
16|performed
16|ranging
16|museums
16|monuments
16|neo-druid
16|organizations
16|celtic
16|cyberspace
16|celtic
16|festivals
16|celtic
16|theme
16|parks
16|celtic
16|music
16|celtic
16|commodities
16|etc
17|anth
17|21303
17|making
17|natural
17|world
17|foundations
17|human
17|ecology
17|considers
17|conceptual
17|underpinnings
17|contemporary
17|western
17|notions
17|ecology
17|environment
17|balance
17|it
17|examines
17|several
17|specific
17|historical
17|trajectories
17|anthropogenic
17|landscape
17|change
17|approach
17|these
17|issues
17|vantage
17|several
17|different
17|disciplinary
17|traditions
17|including
17|environmental
17|history
17|philosophy
17|ecological
17|anthropology
17|paleoecology
18|anth
18|21305
18|modern
18|readings
18|anthropology
18|explorations
18|oral
18|narrative
18|(the
18|folktale)
18|100
18|studies
18|role
18|storytelling
18|narrativity
18|society
18|culture
18|among
18|these
18|comparison
18|folktale
18|traditions
18|shift
18|oral
18|literate
18|traditions
18|impact
18|writing
18|principal
18|schools
18|analysis
18|narrative
18|structure
18|function
18|place
18|narrative
18|disciplines
18|(ie
18|law
18|psychoanalysis
18|politics
18|history
18|philosophy
18|anthropology)
19|anth
19|21322
19|modern
19|readings
19|anthropology
19|archaeology
19|history
19|food
20|anth
20|21401
20|practice
20|anthropology
20|logic
20|practice
20|archaeology
20|offers
20|overview
20|concepts
20|practice
20|anthropological
20|archaeology
20|discuss
20|varied
20|goals
20|archaeological
20|research
20|consider
20|range
20|ways
20|archaeologists
20|build
20|inferences
20|about
20|past
20|material
20|record
20|throughout
20|quarter
20|more
20|general
20|discussion
20|research
20|logic
20|practice
20|situated
20|context
20|detailed
20|consideration
20|current
20|archaeological
20|projects
20|different
20|parts
20|world
21|anth
21|21406
21|practice
21|anthropology
21|celebrity
21|science
21|paleoanthropology
21|seminar
21|explores
21|balance
21|among
21|research
21|"""showbiz"""
21|big
21|business
21|politics
21|careers
21|louis
21|mary
21|richard
21|leakey;
21|alan
21|walker;
21|donald
21|johanson;
21|jane
21|goodall;
21|dian
21|fossey;
21|biruté
21|galdikas
21|information
21|gathered
21|films
21|taped
21|interviews
21|autobiographies
21|biographies
21|pop
21|publications
21|instructor's
21|anecdotes
21|samples
21|scientific
21|writings
22|anth
22|21420
22|practice
22|anthropology
22|ethnographic
22|methods
22|introduces
22|theory
22|practice
22|well
22|situates
22|ethnography
22|within
22|science
22|research
22|more
22|generally
22|exposed
22|wide
22|range
22|investigative
22|analytical
22|techniques
22|used
22|ethnographic
22|research
22|multiple
22|forms
22|interpretation
22|representation
22|ethnographic
22|data
22|required
22|apply
22|methods
22|discussed
22|class
22|field
22|assignments
22|final
22|ethnographic
22|project
22|developed
22|consultation
22|instructor
22|particularly
22|useful
22|who
22|intend
22|write
22|senior
22|thesis
22|following
22|year
22|field
22|trips
22|sites
22|chicago
22|required
23|anth
23|21610
23|linguistic
23|ethnographies
24|anth
24|21725
24|mass
24|mediated
24|society
24|japan
24|explores
24|emergence
24|mass
24|mediated
24|society
24|twentieth
24|century
24|industrial
24|modernity
24|sociocultural
24|lens
24|japan
24|specifically
24|looking
24|evolution
24|new
24|forms
24|identities
24|subjectivities
24|experience
24|engendered
24|mass
24|mediating
24|technologies
24|same
24|time
24|consider
24|various
24|forms
24|discourse
24|arise
24|relation
24|these
24|phenomena
24|although
24|our
24|attention
24|experience
24|effects
24|mass
24|mediated
24|society
24|japan
24|readings
24|japan
24|exclusive
24|they
24|draw
24|wide
24|range
24|disciplines
24|combining
24|critical
24|theory
24|ethnographic
24|historical
24|texts
24|consider
24|examples
24|popular
24|culture
24|no
24|previous
24|knowledge
24|japan
24|japanese
24|language
24|required
25|anth
25|22000
25|anthropology
25|development
25|applies
25|anthropological
25|understanding
25|development
25|programs
25|"""underdeveloped"""
25|"""developing"""
25|societies
25|history
25|development;
25|different
25|perspectives
25|development
25|within
25|world
25|system;
25|role
25|principal
25|development
25|agencies
25|use
25|anthropological
25|knowledge;
25|problems
25|ethnographic
25|field
25|inquiry
25|context
25|development
25|programs;
25|organization
25|politics
25|underdevelopment;
25|culture
25|construction
25|"""well-being;"""
25|economic
25|political
25|critiques
25|development;
25|population
25|consumption
25|environment;
25|future
25|development
26|anth
26|22105
26|anthropology
26|science
26|reading
26|key
26|works
26|philosophy
26|science
26|well
26|ethnographic
26|studies
26|scientific
26|practices
26|objects
26|introduces
26|contemporary
26|science
26|studies
26|interrogate
26|technoscientific
26|"""facts"""
26|produced
26|discussing
26|transformations
26|order
26|produced
26|new
26|scientific
26|knowledge
26|possible
26|human
26|genome
26|project
26|biodiversity
26|digital
26|revolution
27|anth
27|22123
27|science
27|studies
27|information
27|age
27|seminar
27|explores
27|sociocultural
27|effects
27|digital
27|revolution
27|information
27|technologies
27|interrogating
27|technoscientific
27|well
27|sociocultural
27|logics
27|behind
27|new
27|virtual
27|media
27|discuss
27|new
27|forms
27|subjectivity
27|(collective
27|individualized)
27|new
27|forms
27|governmentality
27|new
27|political
27|commitments
27|being
27|produced
27|via
27|information
27|technologies
27|supercomputing
28|anth
28|22125
28|introduction
28|science
28|studies
28|science
28|dense
28|site
28|practices
28|norms
28|values
28|shapes
28|what
28|it
28|means
28|human
28|contemporary
28|era
28|interwoven
28|character
28|scientific
28|knowledge
28|character
28|ideas
28|can
28|thought
28|thought
28|diseases
28|treated
28|treated
28|lives
28|can
28|lived
28|lived
28|science
28|objectivity
28|knowledge
28|have
28|proved
28|resistant
28|critical
28|analysis
28|introduction
28|thinkers
28|who
28|have
28|withstood
28|resistance
28|explores
28|questions
28|about
28|nature
28|culture
28|politics
28|scientific
28|knowledge
28|its
28|production
29|anth
29|22130
29|anthropology
29|machine
29|examines
29|machine
29|problematic
29|asking
29|what
29|machine
29|what
29|its
29|relationship
29|technology
29|science
29|nature
29|bodies
29|culture
29|moving
29|between
29|tangible
29|abstract
29|explore
29|machine
29|material
29|instantiation
29|historical
29|paradigm
29|metaphor
29|limit
29|method
29|ideal
29|follow
29|lecture/seminar
29|format
29|develop
29|anthropology
29|machine
29|part
29|requirements
30|anth
30|22150
30|mediating
31|anth
31|22205
31|slavery
31|unfree
31|labor
31|offers
31|concise
31|overview
31|institutions
31|dependency
31|servitude
31|coerced
31|labor
31|europe
31|africa
31|roman
31|times
31|onset
31|atlantic
31|slave
31|trade
31|compares
31|further
31|development
31|(or
31|decline)
31|context
31|emergence
31|new
31|world
31|plantation
31|economies
31|based
31|racial
31|slavery
31|discuss
31|role
31|several
31|forms
31|unfreedom
31|coerced
31|labor
31|making
31|"""modern"
31|"world"""
31|reflect
31|manner
31|ideologies
31|practices
31|associated
31|idea
31|free
31|labor
31|market
31|supersede
31|merely
31|mask
31|relations
31|exploitation
31|restricted
31|choice
32|anth
32|22400
32|big
32|science
32|birth
32|national
32|security
32|state
32|examines
32|mutual
32|creation
32|big
32|science
32|american
32|national
32|security
32|state
32|during
32|manhattan
32|project
32|it
32|presents
32|atomic
32|bomb
32|project
32|center
32|new
32|orchestration
32|scientific
32|industrial
32|military
32|political
32|institutions
32|everyday
32|american
32|life
32|exploring
32|linkages
32|between
32|military
32|technoscience
32|nation-building
32|concepts
32|security
32|international
32|order
32|interrogate
32|one
32|foundation
32|structures
32|modern
32|world
32|system
33|anth
33|22530
33|ethnographic
33|film
33|seminar
33|explores
33|ethnographic
33|film
33|genre
33|representing
33|"""reality"""
33|anthropological
33|knowledge
33|cultural
33|lives
33|examine
33|ethnographic
33|film
33|emerged
33|particular
33|intellectual
33|political
33|economic
33|context
33|well
33|subsequent
33|conceptual
33|formal
33|innovations
33|have
33|shaped
33|genre
33|consider
33|responses
33|ethnographic
33|film
33|terms
33|(1)
33|contexts
33|producing
33|circulating
33|these
33|works
33|(2)
33|ethical
33|political
33|concerns
33|raised
33|cross-cultural
33|representation
33|(3)
33|development
33|indigenous
33|media
33|other
33|practices
33|conversation
33|ethnographic
33|film
33|throughout
33|situate
33|ethnographic
33|film
33|within
33|larger
33|project
33|representing
33|"""culture"""
33|addressing
33|status
33|ethnographic
33|film
33|relation
33|other
33|documentary
33|practices
33|(eg
33|written
33|ethnography
33|museum
33|exhibitions
33|documentary
33|film)
34|anth
34|22535
34|engaging
34|media
34|thinking
34|about
34|media
34|audiences
34|first
34|part
34|look
34|post–world
34|war
34|mass
34|communications
34|“classical”
34|film
34|theory
34|theorized
34|communication
34|spectatorship;
34|particular
34|trace
34|dialogue
34|between
34|these
34|liberatory
34|models
34|totalitarianism
34|propaganda
34|(ie
34|top-down
34|models
34|control)
34|times
34|then
34|look
34|theories
34|mass
34|media
34|reception
34|spectatorship
34|put
34|ideology
34|center
34|analysis
34|interrogating
34|theories
34|“receiver”
34|media
34|messages
34|cultural
34|dope
34|(frankfurt
34|school
34|marxism)
34|psychoanalytic
34|(post-)marxist
34|theories
34|spectatorship
34|(“screen”
34|theory)
34|feminist
34|critiques
34|film
34|spectatorship
34|reactions
34|above
34|cognitivist
34|film
34|studies
34|then
34|turn
34|british
34|cultural
34|studies’
34|theories
34|media
34|focusing
34|work
34|attempts
34|reconcile
34|models
34|reception
34|ideologically
34|unproblematic
34|determined
34|ideological
34|structures
34|production
34|reception
34|particular
34|focus
34|given
34|theoretical
34|arguments
34|regarding
34|ideology
34|media
34|notion
34|“code”
34|differences
34|similarities
34|model
34|communication
34|sociology
34|mass
34|communication
34|second
34|half
34|look
34|anthropological
34|approaches
34|media
34|anthropologists
34|have
34|taken
34|up
34|issue
34|media
34|reception
34|why
34|have
34|anthropologists
34|largely
34|ignored
34|media
34|reception
34|studies
34|until
34|recently?
34|what
34|kinds
34|contributions
34|can
34|anthropology
34|make
34|theorization
34|methodological
34|approach
34|reception?
34|critically
34|looking
34|ethnographies
34|reception
34|problematize
34|concept
34|reception
34|proper
34|looking
34|more
34|holistic
34|ways
34|dealing
34|issue
34|mediation
34|life
34|final
34|part
34|re-evaluate
34|what
34|mean
34|“mass
34|media”
34|“reception”
34|first
34|look
34|media
34|(con)texts
34|blur
34|duality
34|production/reception
34|then
34|consider
34|new
34|forms
34|media
34|what
34|extent
34|“reception”
34|category
34|even
34|makes
34|sense
34|attempting
34|understand
34|engagement
34|new
34|media
34|functions
35|anth
35|22606
35|indigeneities
35|depending
35|you
35|look
35|it
35|questions
35|indigeneity—the
35|who
35|what
35|why
35|peoples
35|either
35|identify
35|identified
35|“native”—are
35|questions
35|once
35|transcend
35|entail
35|and/or
35|produced
35|euro-american
35|scholarly
35|political
35|legal
35|inquiry
35|whether
35|assailed
35|product
35|colonial
35|orientalism
35|celebrated
35|ur-subjectivity
35|those
35|who
35|resist
35|it
35|(or
35|something
35|between)
35|claims
35|about
35|indigeneity
35|continue
35|excite
35|demand
35|attention
35|scholarly
35|political
35|indeed
35|some
35|argue
35|politics
35|indigeneity
35|have
35|gained
35|unique
35|traction
35|recent
35|decades
35|indigenous
35|actors
35|scholars
35|advocates
35|have
35|pressed
35|changes
35|legal
35|political
35|cultural/scientific
35|regimes
35|have
35|indigenous
35|affairs
35|chief
35|objects
35|inquiry
35|one
35|need
35|only
35|consider
35|2007
35|passage
35|un
35|declaration
35|rights
35|indigenous
35|peoples
35|legal
35|decisions
35|acknowledging
35|force
35|native
35|title
35|supreme
35|courts
35|australia
35|canada
35|even
35|changes
35|various
35|regimes
35|researchconcerning
35|scientific
35|study
35|native
35|peoples
35|and/or
35|representation
35|material
35|culture
35|all
35|happened
35|less
35|than
35|20
35|years
35|ago
35|despite
35|these
35|long-standing
35|interests
35|recent
35|political
35|economic
35|gains
35|indigenous
35|communities
35|remain
35|among
35|most
35|vulnerable
35|world
35|these
35|trenchant
35|inequalities
35|beg
35|question
35|does
35|condition
35|indigeneity
35|relate
35|various
35|forces
35|shaping
35|world
35|today
35|lived
35|experiences
35|those
35|who
35|claim
35|get
35|named
35|indigenous
35|it
35|towards
35|exploration
35|question
35|dedicated
35|among
35|lines
35|inquiry
35|pursue
35|(1)
35|tracing
35|genealogies
35|indigeneity
35|notion
35|both
35|euro-american
35|human
35|sciences
35|other
35|epistemological
35|traditions;
35|(2)
35|considering
35|role
35|notions
35|indigeneity
35|play
35|contemporary
35|national
35|international
35|political
35|regimes;
35|(3)
35|exploring
35|indigeneity
35|claimed
35|disclaimed
35|different
35|peoples
35|around
35|world
35|why;
35|(4)
35|considering
35|ways
35|notions
35|indigeneity
35|being
35|figured
35|new
35|regimes
35|possession
35|commodification
35|including
35|intellectual
35|property
35|genetics
35|genome
35|mapping
35|role
35|indigenous
35|knowledge
35|resource
35|extraction
35|bioprospecting
35|pursuing
35|these
35|questions
35|endeavor
35|tease
35|out
35|manifold
35|relationships
35|rising
35|politics
35|indigeneity
35|dawn
35|21st
35|century
35|has
35|other
35|global
35|political
35|economic
35|phenomenasimultaneously
35|attend
35|ways
35|different
35|peoples
35|caught
35|up
35|different
35|sociopolitical
35|milieu
35|orient
35|notion
35|indigeneity
35|it
35|articulates
35|lived
35|experiences
35|matters
35|autochthony
35|(the
35|state
35|being
35|“from
35|here”)
35|allochthony
35|(being
35|“from
35|elsewhere”)
35|consequences
35|those
35|distinctions
35|everyday
35|lives
36|anth
36|22609
36|indigenous
36|methodologies
36|1969
36|publication
36|vine
36|deloria
36|jr’s
36|custer
36|died
36|your
36|sins
36|forever
36|changed
36|landscape
36|academic
36|research
36|indigenous
36|communities
36|north
36|america
36|if
36|world
36|declaring
36|“indians
36|have
36|been
36|cursed
36|above
36|all
36|other
36|peoples
36|history
36|indians
36|have
36|anthropologists”(deloria
36|1988[1969]
36|78)
36|deloria’s
36|broadside
36|was
36|aimed
36|science
36|academy
36|whose
36|research
36|methods
36|ethics
36|findings
36|he
36|felt
36|offered
36|little
36|concrete
36|benefit
36|indigenous
36|peoples
36|whose
36|lives
36|they
36|studied
36|whether
36|accurate
36|critique
36|sent
36|ripples
36|only
36|academy
36|policy
36|circles
36|native
36|communities
36|themselves
36|inaugurating
36|period
36|remarkable
36|refiguring
36|legal
36|scholarly
36|interpersonal
36|landscapes
36|against
36|science
36|research
36|indigenous
36|peoples
36|constituted
36|refiguring
36|has
36|emerged
36|variety
36|modes
36|different
36|effects
36|outcomes
36|introduced
36|evolving
36|ethics
36|methods
36|policies
36|epistemologies
36|shaping
36|science
36|research
36|indigenous
36|communities
36|north
36|america
36|addition
36|second
36|half
36|quarter
36|get
36|firsthand
36|experience
36|working
36|issues
36|relevance
36|science
36|research
36|indigenous
36|communities
36|under
36|supervision
36|prof
36|richland
36|leadership
36|two
36|institutions
36|chicago—the
36|title
36|vii
36|american
36|indian
36|education
36|program
36|north
36|american
36|anthropology
36|division
36|field
36|museum
36|part
36|paired
36|up
36|work
36|independent
36|projects
36|designed
36|address
36|needs
36|interests
36|these
36|organizations
36|indigenous
36|peoples
36|they
36|work
36|then
36|initiate
36|own
36|academic
36|inquiry
36|alongside
36|those
36|projects
36|these
36|projects
36|provide
36|you
36|opportunity
36|understand
36|implement
36|theories
36|ethics
36|methods
36|learned
36|class
36|revealing
36|rewards
36|challenges
36|conducting
36|research
36|programs
36|engage
36|leading
36|theories
36|debates
36|academy
36|while
36|making
36|real
36|contributions
36|indigenous
36|communities
36|working
37|anth
37|22710
37|signs
37|state
37|relations
37|communication
37|well
37|coercion
37|central
37|though
37|less
37|visible
37|weber's
37|famous
37|definition
37|state
37|monopoly
37|legitimate
37|violence
37|reconsiders
37|history
37|state
37|connection
37|history
37|signs
37|thematic
37|(and
37|specific
37|things
37|sites
37|discussed)
37|changing
37|semiotic
37|technologies;
37|means;
37|forces
37|relations
37|communication
37|(writing
37|archives
37|monasteries
37|books
37|"""the"""
37|internet);
37|specific
37|states
37|(in
37|early
37|historic
37|india
37|china
37|early
37|colonial/revolutionary
37|europe
37|especially
37|france
37|britain
37|atlantic
37|colonies
37|selected
37|postcolonial
37|"""new"
37|"nations"")"
38|anth
38|22715
38|weber
38|bakhtin
38|benjamin
38|ideal
38|types?the
38|iron
38|cage?captured
38|speech?no
38|alibis?dialectical
38|images?charismatic
38|authority?heteroglossia?modes
38|domination?seizing
38|flash?
38|finished
38|monological
38|utterances?conditions
38|possibility?strait
38|gates
38|time?
38|weber
38|bakhtin
38|benjamin
38|provide
38|insights
38|analytical
38|tools
